date,description,amount,balance,account_code,account_name,financial_year,period
2025-11-15,"IB Payment To - Mr RT Johnson (Reeve)",-300,,6022,"Director's Remuneration",2026,November 2025
2025-11-17,"Electricity Purchase",-200,,6020,"Utilities",2026,November 2025
2025-11-17,"Fee: Electricity Purchase",-1.8,,6020,"Utilities",2026,November 2025
2025-11-17,"Cash Withdrawal Fee",-5.1,,6004,"Bank Charges",2026,November 2025
2025-11-17,"Autobank Cash Withdrawal",-200,,1702,"Director's Loan Account",2026,November 2025
2025-11-17,"Cheque Card Purchase - HPY*Arfan Shop (13 Nov)",-84,,1702,"Director's Loan Account",2026,November 2025
2025-11-17,"Cheque Card Purchase - Payd Easypay (13 Nov)",-844,,1702,"Director's Loan Account",2026,November 2025
2025-11-17,"Cheque Card Purchase - Superspar Paarl (14 Nov)",-129.27,,1702,"Director's Loan Account",2026,November 2025
2025-11-17,"Cheque Card Purchase - Masterparts Paarl (14 Nov)",-322.77,,5001,"Cost of Goods Sold",2026,November 2025
2025-11-18,"Cheque Card Purchase - KFC Paarl East (15 Nov)",-60.9,,1702,"Director's Loan Account",2026,November 2025
2025-11-18,"Cheque Card Purchase - McDonald's Paarl (15 Nov)",-59.4,,1702,"Director's Loan Account",2026,November 2025
2025-11-18,"Cheque Card Purchase - C*Wynland Motors (15 Nov)",-500,,6011,"Motor Vehicle Expenses",2026,November 2025
2025-11-18,"Cheque Card Purchase - Superspar Paarl (15 Nov)",-70.48,,1702,"Director's Loan Account",2026,November 2025
2025-11-18,"Cheque Card Purchase - C*BP Paarl (16 Nov)",-200,,6023,"Fuel / Petrol",2026,November 2025
2025-11-18,"Credit Transfer - Cashfocus 2880 Agrimark",5502.18,,4001,"Sales / Revenue",2026,November 2025
2025-11-18,"Cheque Card Purchase - PnP Express Paarl (15 Nov)",-93.8,,1702,"Director's Loan Account",2026,November 2025
2025-11-18,"Cheque Card Purchase - Drakenstein Municipal (15 Nov)",-60,,6020,"Utilities",2026,November 2025
2025-11-19,"Cheque Card Purchase - Superspar Paarl (16 Nov)",-929.41,,1702,"Director's Loan Account",2026,November 2025
2025-11-19,"Cheque Card Purchase - Diesel Injectors (17 Nov)",-316.25,,5001,"Cost of Goods Sold",2026,November 2025
2025-11-19,"Cheque Card Purchase - HPY*Arfan Shop (16 Nov)",-15,,1702,"Director's Loan Account",2026,November 2025
2025-11-19,"Cheque Card Purchase - OK Minimark (16 Nov)",-126.92,,1702,"Director's Loan Account",2026,November 2025
2025-11-19,"Cheque Card Purchase - Masterparts Paarl (17 Nov)",-116.66,,5001,"Cost of Goods Sold",2026,November 2025
2025-11-19,"Cheque Card Purchase - Masterparts Paarl (17 Nov)",-1379.96,,5001,"Cost of Goods Sold",2026,November 2025
2025-11-19,"Autobank Cash Withdrawal",-300,,1702,"Director's Loan Account",2026,November 2025
2025-11-19,"Cheque Card Purchase - Superspar Paarl (17 Nov)",-77,,1702,"Director's Loan Account",2026,November 2025
2025-11-19,"Cash Withdrawal Fee",-7.65,,6004,"Bank Charges",2026,November 2025
2025-11-19,"Cheque Card Purchase - Masterparts Paarl (17 Nov)",-226.92,,5001,"Cost of Goods Sold",2026,November 2025
2025-11-20,"Cheque Card Purchase - Family Farmstall (17 Nov)",-150,,1702,"Director's Loan Account",2026,November 2025
2025-11-20,"Cheque Card Purchase - Ultra Liquor (17 Nov)",-277.97,,1702,"Director's Loan Account",2026,November 2025
2025-11-20,"Cheque Card Purchase - C*BP Paarl (18 Nov)",-500,,6023,"Fuel / Petrol",2026,November 2025
2025-11-20,"Fee: Electricity Purchase",-1.8,,6020,"Utilities",2026,November 2025
2025-11-20,"Electricity Purchase",-200,,6020,"Utilities",2026,November 2025
2025-11-20,"Cheque Card Purchase - SP Motor Engineers (17 Nov)",-3000,,1702,"Director's Loan Account",2026,November 2025
2025-11-21,"Electricity Purchase",-300,,6020,"Utilities",2026,November 2025
2025-11-21,"Cheque Card Purchase - C*Filco Parts (20 Nov)",-228.53,,5001,"Cost of Goods Sold",2026,November 2025
2025-11-21,"Fee: Electricity Purchase",-1.8,,6020,"Utilities",2026,November 2025
2025-11-21,"Cheque Card Purchase - Everest (19 Nov)",-1303.26,,1702,"Director's Loan Account",2026,November 2025
2025-11-21,"Cheque Card Purchase - IK *Forklift (18 Nov)",-807.3,,5001,"Cost of Goods Sold",2026,November 2025
2025-11-21,"Cheque Card Purchase - Femo Auto Parts (19 Nov)",-380,,5001,"Cost of Goods Sold",2026,November 2025
2025-11-21,"Autobank Cash Withdrawal",-3000,,1702,"Director's Loan Account",2026,November 2025
2025-11-21,"Cheque Card Purchase - HPY*Marhaba (18 Nov)",-70,,1702,"Director's Loan Account",2026,November 2025
2025-11-21,"Cash Withdrawal Fee",-76.5,,6004,"Bank Charges",2026,November 2025
2025-11-22,"Cheque Card Purchase - ML Paarl (20 Nov)",-296.79,,1702,"Director's Loan Account",2026,November 2025
2025-11-22,"Cheque Card Purchase - FLM Paarl (20 Nov)",-607.97,,1702,"Director's Loan Account",2026,November 2025
2025-11-24,"Cheque Card Purchase - SR Radiators (21 Nov)",-450,,5001,"Cost of Goods Sold",2026,November 2025
2025-11-24,"Cheque Card Purchase - CC Fresh Express (21 Nov)",-1364.28,,1702,"Director's Loan Account",2026,November 2025
2025-11-24,"IB Payment To - Haygan Johnson",-100,,6022,"Director's Remuneration",2026,November 2025
2025-11-24,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,November 2025
2025-11-24,"PayShap Payment To - Benz",-1250,,1702,"Director's Loan Account",2026,November 2025
2025-11-24,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,November 2025
2025-11-24,"Cash Withdrawal Fee",-7.65,,6004,"Bank Charges",2026,November 2025
2025-11-24,"Fee: Payment Confirm - SMS (Haygan Johnson)",-1.2,,6004,"Bank Charges",2026,November 2025
2025-11-24,"Cheque Card Purchase - C*BP Paarl (21 Nov)",-300,,6023,"Fuel / Petrol",2026,November 2025
2025-11-24,"Other Bank ATM Cash Withdrawal - SBSA",-300,,1702,"Director's Loan Account",2026,November 2025
2025-11-24,"Cheque Card Purchase - HPY*Arfan Shop (20 Nov)",-67,,1702,"Director's Loan Account",2026,November 2025
2025-11-25,"Bank Charges - #International",-4.15,,1702,"Director's Loan Account",2026,November 2025
2025-11-25,"Cheque Card Purchase - C*Die Visfabr (23 Nov)",-345.3,,1702,"Director's Loan Account",2026,November 2025
2025-11-25,"Cheque Card Purchase - Tops Paarl (22 Nov)",-463.32,,1702,"Director's Loan Account",2026,November 2025
2025-11-25,"Overdraft Interest",-657.14,,6004,"Bank Charges",2026,November 2025
2025-11-25,"Cheque Card Purchase - On The Line (22 Nov)",-151.07,,1702,"Director's Loan Account",2026,November 2025
2025-11-25,"Credit Life Protection",-137.69,,6008,"Insurance",2026,November 2025
2025-11-26,"PayShap Payment From - Mandy Johnson",10000,,6022,"Director's Remuneration",2026,November 2025
2025-11-26,"Immediate Payment - Midas Part Center",-4048,,5001,"Cost of Goods Sold",2026,November 2025
2025-11-26,"Fee - Immediate Payment",-50,,6004,"Bank Charges",2026,November 2025
2025-11-26,"Credit Transfer - Invoice 2886",1598.5,,4001,"Sales / Revenue",2026,November 2025
2025-11-27,"Cheque Card Purchase - Superspar Paarl (25 Nov)",-305.4,,1702,"Director's Loan Account",2026,November 2025
2025-11-27,"Cheque Card Purchase - AS Family Store (24 Nov)",-344.64,,1702,"Director's Loan Account",2026,November 2025
2025-11-27,"Cheque Card Purchase - Tops Paarl (25 Nov)",-159.33,,1702,"Director's Loan Account",2026,November 2025
2025-11-28,"Cheque Card Purchase - CC Fresh Express (26 Nov)",-324.78,,1702,"Director's Loan Account",2026,November 2025
2025-11-28,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,November 2025
2025-11-28,"Fee: Payment Confirm - SMS (Wade Vaughan)",-1.2,,6004,"Bank Charges",2026,November 2025
2025-11-28,"Cheque Card Purchase - Checkers Paarl (26 Nov)",-58.99,,1702,"Director's Loan Account",2026,November 2025
2025-11-28,"Cheque Card Purchase - Jeto Hydraulics (25 Nov)",-126.5,,5001,"Cost of Goods Sold",2026,November 2025
2025-11-28,"Cheque Card Purchase - C*BP Paarl (26 Nov)",-500,,6023,"Fuel / Petrol",2026,November 2025
2025-11-28,"Cheque Card Purchase - C*OK Express (27 Nov)",-42.98,,1702,"Director's Loan Account",2026,November 2025
2025-11-28,"IB Payment To - Wade Vaughan (Payment)",-1250,,6022,"Director's Remuneration",2026,November 2025
2025-11-28,"Cheque Card Purchase - Checkers Paarl (26 Nov)",-37.99,,1702,"Director's Loan Account",2026,November 2025
2025-11-28,"Cheque Card Purchase - Liquorshop (26 Nov)",-209.99,,1702,"Director's Loan Account",2026,November 2025
2025-11-29,"Fee: MyUpdates For Business",-55,,6004,"Bank Charges",2026,November 2025
2025-11-29,"Cheque Card Purchase - Tops Paarl (27 Nov)",-209.97,,1702,"Director's Loan Account",2026,November 2025
2025-11-29,"Fee: Unused Facility",-7.6,,6004,"Bank Charges",2026,November 2025
2025-11-29,"Telephone Account - Telkom Mobile",-924.37,,6018,"Telephone",2026,November 2025
2025-11-29,"Cheque Card Purchase - The Boer And (27 Nov)",-125.3,,1702,"Director's Loan Account",2026,November 2025
2025-11-29,"Cheque Card Purchase - Boland Hair Studio (27 Nov)",-110,,1702,"Director's Loan Account",2026,November 2025
2025-11-29,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,November 2025
2025-11-29,"Monthly Management Fee",-9,,6004,"Bank Charges",2026,November 2025
2025-11-29,"Cheque Card Purchase - Checkers Hyper (27 Nov)",-835.75,,1702,"Director's Loan Account",2026,November 2025
2025-11-29,"Overdraft Service Fee",-90,,6004,"Bank Charges",2026,November 2025
2025-11-29,"RTD - Not Provided For (Telkom Mobile reversal)",924.37,,1702,"Director's Loan Account",2026,November 2025
2025-11-29,"Fee - Unpaid Item",-25,,6004,"Bank Charges",2026,November 2025
2025-12-01,"Cheque Card Purchase - Allseal Paarl (27 Nov)",-57.5,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-01,"RTD - Not Provided For (PACRS Debit John reversal)",849.68,,1702,"Director's Loan Account",2026,December 2025
2025-12-01,"Cheque Card Purchase - Masterparts Paarl (28 Nov)",-5719.71,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-01,"Account Payment - Old Mutual Insure Premium",-1899.73,,6008,"Insurance",2026,December 2025
2025-12-01,"Cheque Card Purchase - C*Wynland Motors (28 Nov)",-500,,6011,"Motor Vehicle Expenses",2026,December 2025
2025-12-01,"Debit Transfer - Old Mutual Insure Premium",-1899.73,,6008,"Insurance",2026,December 2025
2025-12-01,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,December 2025
2025-12-01,"Fee - Unpaid Item",-25,,6004,"Bank Charges",2026,December 2025
2025-12-01,"RTD - Not Provided For (Santam reversal)",858,,6008,"Insurance",2026,December 2025
2025-12-01,"Fee - Unpaid Item",-25,,6004,"Bank Charges",2026,December 2025
2025-12-01,"Fee - Unpaid Item",-25,,6004,"Bank Charges",2026,December 2025
2025-12-01,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,December 2025
2025-12-01,"Insurance Premium - Old Mutual",-2399,,6008,"Insurance",2026,December 2025
2025-12-01,"Debit Transfer - PACRS Debit John",-849.68,,1702,"Director's Loan Account",2026,December 2025
2025-12-01,"RTD - Not Provided For (Old Mutual Insure Premium reversal)",1899.73,,6008,"Insurance",2026,December 2025
2025-12-01,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,December 2025
2025-12-01,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,December 2025
2025-12-01,"Cheque Card Purchase - HPY*Arfan Shop (27 Nov)",-42,,1702,"Director's Loan Account",2026,December 2025
2025-12-01,"Fee - Unpaid Item",-25,,6004,"Bank Charges",2026,December 2025
2025-12-01,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,December 2025
2025-12-01,"RTD - Not Provided For (Old Mutual Insure Premium reversal)",1899.73,,6008,"Insurance",2026,December 2025
2025-12-01,"RTD - Not Provided For (Old Mutual reversal)",2399,,6008,"Insurance",2026,December 2025
2025-12-01,"Debit Transfer - Santam",-858,,6008,"Insurance",2026,December 2025
2025-12-01,"Fee - Unpaid Item",-25,,6004,"Bank Charges",2026,December 2025
2025-12-03,"Autobank Cash Withdrawal",-350,,1702,"Director's Loan Account",2026,December 2025
2025-12-03,"Credit Transfer - Hoekstra Fruit Farms",23604.62,,4001,"Sales / Revenue",2026,December 2025
2025-12-03,"Cash Withdrawal Fee",-10.2,,6004,"Bank Charges",2026,December 2025
2025-12-04,"Credit Transfer - Cashfocus Agrimark Operations",3801.34,,4001,"Sales / Revenue",2026,December 2025
2025-12-04,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,December 2025
2025-12-04,"PayShap Payment To - Dick",-1500,,1702,"Director's Loan Account",2026,December 2025
2025-12-04,"Registered DC Debit - Ned/MFC",-13262.95,,2102,"MFC Vehicle Finance - Isuzu",2026,December 2025
2025-12-04,"JNL-10: MFC instalment 2025-12-04 - interest portion (loan amortization)",9501.58,,6030,"Finance Charges - Vehicle Loan",2026,JNL-10
2025-12-04,"Credit Transfer - Kampwater Invoice 2897",2098.75,,4001,"Sales / Revenue",2026,December 2025
2025-12-04,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,December 2025
2025-12-04,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,December 2025
2025-12-04,"PayShap Payment To - AJ Salary",-750,,6022,"Director's Remuneration",2026,December 2025
2025-12-04,"Fee: Payment Confirm - SMS (A H Johnson)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-04,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,December 2025
2025-12-04,"JNL-10: MFC instalment 2025-12-04 - interest portion (loan amortization)",-9501.58,,2102,"MFC Vehicle Finance - Isuzu",2026,JNL-10
2025-12-04,"PayShap Payment To - Agri",-750,,1702,"Director's Loan Account",2026,December 2025
2025-12-04,"Fee: Payment Confirm - SMS (Mikes Hydraulics)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-05,"Fee: Payment Confirm - SMS (Wade Vaughan)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-05,"Electricity Purchase",-500,,6020,"Utilities",2026,December 2025
2025-12-05,"Fee: Electricity Purchase",-1.8,,6020,"Utilities",2026,December 2025
2025-12-05,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,December 2025
2025-12-05,"Cheque Card Purchase - SR Radiators (04 Dec)",-782,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-05,"PayShap Payment To - Payment",-1000,,1702,"Director's Loan Account",2026,December 2025
2025-12-06,"Cheque Card Purchase - C*BP Paarl (04 Dec)",-400,,6023,"Fuel / Petrol",2026,December 2025
2025-12-06,"Cheque Card Purchase - Superspar Paarl (04 Dec)",-924.37,,1702,"Director's Loan Account",2026,December 2025
2025-12-06,"Cheque Card Purchase - Liquorshop (04 Dec)",-209.99,,1702,"Director's Loan Account",2026,December 2025
2025-12-06,"Cheque Card Purchase - CC Fresh Express (04 Dec)",-348.41,,1702,"Director's Loan Account",2026,December 2025
2025-12-08,"Credit Transfer - C-Pack Corrugated",17515.66,,4001,"Sales / Revenue",2026,December 2025
2025-12-09,"Cheque Card Purchase - C*Wynland Motors (06 Dec)",-500,,6011,"Motor Vehicle Expenses",2026,December 2025
2025-12-09,"Cheque Card Purchase - Ultra Liquor (05 Dec)",-237.97,,1702,"Director's Loan Account",2026,December 2025
2025-12-09,"Immediate Payment - LMI Academy",-6440,,1702,"Director's Loan Account",2026,December 2025
2025-12-09,"Cheque Card Purchase - One Up Wholesale (05 Dec)",-365,,1702,"Director's Loan Account",2026,December 2025
2025-12-09,"Cheque Card Purchase - Liquorshop (06 Dec)",-421.27,,1702,"Director's Loan Account",2026,December 2025
2025-12-09,"Fee: Payment Confirm - SMS (LMI Academy)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-09,"Cheque Card Purchase - Masterparts Paarl (06 Dec)",-2310.44,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-09,"Fee - Immediate Payment",-50,,6004,"Bank Charges",2026,December 2025
2025-12-09,"Cheque Card Purchase - SP Motor Engineers (05 Dec)",-1800,,1702,"Director's Loan Account",2026,December 2025
2025-12-09,"Cheque Card Purchase - Superspar Paarl (06 Dec)",-127.29,,1702,"Director's Loan Account",2026,December 2025
2025-12-10,"IB Payment To - Sunbrite Forklifts (Agri Hermon)",-320,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-10,"Cheque Card Purchase - Superspar Paarl (08 Dec)",-15.99,,1702,"Director's Loan Account",2026,December 2025
2025-12-10,"Credit Transfer - Yagdan Manufacturing",1725,,4001,"Sales / Revenue",2026,December 2025
2025-12-10,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,December 2025
2025-12-10,"Cheque Card Purchase - Sunbrite Forklifts (08 Dec)",-2182.7,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-10,"Fee: Payment Confirm - SMS (Sunbrite Forklifts)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-10,"Cheque Card Purchase - Tops Paarl (08 Dec)",-189.98,,1702,"Director's Loan Account",2026,December 2025
2025-12-10,"Credit Transfer - Hoekstra Fruit Farms",18619.66,,4001,"Sales / Revenue",2026,December 2025
2025-12-11,"Fee: Payment Confirm - SMS (A H Johnson)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-11,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,December 2025
2025-12-11,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,December 2025
2025-12-11,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,December 2025
2025-12-11,"Credit Transfer - Saturn (2896)",2708.25,,4001,"Sales / Revenue",2026,December 2025
2025-12-11,"IB Payment To - Bearing World",-914.28,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-11,"PayShap Payment To - AJ Salary",-1000,,6022,"Director's Remuneration",2026,December 2025
2025-12-11,"Fee: Payment Confirm - SMS (Bearing World)",-1.2,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-11,"IB Payment To - SA Home Loans (Trust Bond)",-7062.46,,1702,"Director's Loan Account",2026,December 2025
2025-12-12,"Cheque Card Purchase - SR Radiators (11 Dec)",-782,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-12,"Cheque Card Purchase - C*Diesel Elec (10 Dec)",-110.69,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-12,"Fee: Payment Confirm - SMS (Wade Vaughan)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-12,"Cheque Card Purchase - Pakmark Halfmanshof (10 Dec)",-36.98,,1702,"Director's Loan Account",2026,December 2025
2025-12-12,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,December 2025
2025-12-12,"Credit Transfer - Cashfocus 2901 Agrimark",4686.25,,4001,"Sales / Revenue",2026,December 2025
2025-12-12,"PayShap Payment To - Payment",-1250,,1702,"Director's Loan Account",2026,December 2025
2025-12-13,"Cheque Card Purchase - The Boer And (11 Dec)",-188.8,,1702,"Director's Loan Account",2026,December 2025
2025-12-15,"Cheque Card Purchase - Markham Paarl (12 Dec)",-500,,1702,"Director's Loan Account",2026,December 2025
2025-12-15,"Cheque Card Purchase - Ultra Liquor (11 Dec)",-421.97,,1702,"Director's Loan Account",2026,December 2025
2025-12-15,"Cheque Card Purchase - Afrox Stikland (12 Dec)",-445.97,,6023,"Fuel / Petrol",2026,December 2025
2025-12-15,"Cheque Card Purchase - Markham Paarl (12 Dec)",-1010,,1702,"Director's Loan Account",2026,December 2025
2025-12-15,"Fee: Payment Confirm - SMS (Haygan Johnson)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-15,"PayShap Payment From - Mandy Johnson",900,,6022,"Director's Remuneration",2026,December 2025
2025-12-15,"IB Payment To - Haygan Johnson",-250,,6022,"Director's Remuneration",2026,December 2025
2025-12-15,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,December 2025
2025-12-15,"Cheque Card Purchase - The Boer And (12 Dec)",-2078.9,,1702,"Director's Loan Account",2026,December 2025
2025-12-17,"Cheque Card Purchase - C*Cellars Paarl (14 Dec)",-50,,1702,"Director's Loan Account",2026,December 2025
2025-12-17,"Cheque Card Purchase - C*Die Visfabr (15 Dec)",-290.2,,1702,"Director's Loan Account",2026,December 2025
2025-12-17,"Cheque Card Purchase - Wynland Motors (12 Dec)",-300,,6011,"Motor Vehicle Expenses",2026,December 2025
2025-12-17,"Cheque Card Purchase - Cellars (14 Dec)",-60,,1702,"Director's Loan Account",2026,December 2025
2025-12-17,"Cheque Card Purchase - C*Cellars Paarl (14 Dec)",-25,,1702,"Director's Loan Account",2026,December 2025
2025-12-17,"Cheque Card Purchase - C*Cellars Paarl (14 Dec)",-35,,1702,"Director's Loan Account",2026,December 2025
2025-12-17,"Credit Transfer - Cashfocus 2902 Agrimark",4542.5,,4001,"Sales / Revenue",2026,December 2025
2025-12-18,"Credit Transfer - Cashfocus Agrimark",4186,,4001,"Sales / Revenue",2026,December 2025
2025-12-18,"IB Payment To - Mrs M Johnson (Mandy)",-10000,,6022,"Director's Remuneration",2026,December 2025
2025-12-18,"Cash Withdrawal Fee",-25.5,,6004,"Bank Charges",2026,December 2025
2025-12-18,"Fee: Payment Confirm - SMS (Haygan Johnson)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-18,"Cheque Card Purchase - Superspar Paarl (15 Dec)",-98.53,,1702,"Director's Loan Account",2026,December 2025
2025-12-18,"Cheque Card Purchase - C*Wynland Motors (15 Dec)",-500,,6011,"Motor Vehicle Expenses",2026,December 2025
2025-12-18,"Cheque Card Purchase - Midas Paarl (15 Dec)",-516.01,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-18,"Cheque Card Purchase - Polarama Paarl (13 Dec)",-258.93,,1702,"Director's Loan Account",2026,December 2025
2025-12-18,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,December 2025
2025-12-18,"Fee: Payment Confirm - SMS (Mrs M Johnson)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-18,"IB Payment To - Haygan Johnson",-250,,6022,"Director's Remuneration",2026,December 2025
2025-12-18,"Autobank Cash Withdrawal",-1000,,1702,"Director's Loan Account",2026,December 2025
2025-12-18,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,December 2025
2025-12-18,"Cheque Card Purchase - Ultra Liquor (13 Dec)",-1039.95,,1702,"Director's Loan Account",2026,December 2025
2025-12-18,"Cheque Card Purchase - Superspar Paarl (16 Dec)",-97.99,,1702,"Director's Loan Account",2026,December 2025
2025-12-19,"Cheque Card Purchase - Swartland Vis (17 Dec)",-36.5,,1702,"Director's Loan Account",2026,December 2025
2025-12-19,"Cheque Card Purchase - Engen Smuts (17 Dec)",-500,,6023,"Fuel / Petrol",2026,December 2025
2025-12-19,"PayShap Payment To - Payment",-2250,,1702,"Director's Loan Account",2026,December 2025
2025-12-19,"PayShap Payment To - Koek",-400,,1702,"Director's Loan Account",2026,December 2025
2025-12-19,"Cheque Card Purchase - Engen Swartland (17 Dec)",-79.3,,6023,"Fuel / Petrol",2026,December 2025
2025-12-19,"Cheque Card Purchase - Sunbrite Forklifts (17 Dec)",-425.5,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-19,"Fee: PayShap Payment",-50,,6004,"Bank Charges",2026,December 2025
2025-12-19,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,December 2025
2025-12-19,"Fee: Payment Confirm - SMS (JM Erasmus)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-19,"Fee: Payment Confirm - SMS (Wade Vaughan)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-20,"Real Time Transfer From - E Martin",15000,,4001,"Sales / Revenue",2026,December 2025
2025-12-20,"Cheque Card Purchase - Midas Malmesbury (17 Dec)",-281,,5001,"Cost of Goods Sold",2026,December 2025
2025-12-20,"Cheque Card Purchase - The Village (17 Dec)",-234,,1702,"Director's Loan Account",2026,December 2025
2025-12-22,"Cheque Card Purchase - HPY*Arfan Shop (18 Dec)",-84,,1702,"Director's Loan Account",2026,December 2025
2025-12-23,"Cheque Card Purchase - Abels Liquors (20 Dec)",-574,,1702,"Director's Loan Account",2026,December 2025
2025-12-23,"Cheque Card Purchase - HPY*Arfan Shop (19 Dec)",-84,,1702,"Director's Loan Account",2026,December 2025
2025-12-23,"Cheque Card Purchase - C*KFC Tradeon (21 Dec)",-197.8,,1702,"Director's Loan Account",2026,December 2025
2025-12-23,"Cheque Card Purchase - Kaap Agri Paarl (20 Dec)",-969.98,,1702,"Director's Loan Account",2026,December 2025
2025-12-23,"Cheque Card Purchase - C*Seebries Casino (21 Dec)",-3458,,1702,"Director's Loan Account",2026,December 2025
2025-12-23,"Cheque Card Purchase - C*Wynland Motors (20 Dec)",-1371.87,,6011,"Motor Vehicle Expenses",2026,December 2025
2025-12-23,"Cheque Card Purchase - Build It Boland (20 Dec)",-54.99,,1702,"Director's Loan Account",2026,December 2025
2025-12-24,"Cheque Card Purchase - Modina Supreme (22 Dec)",-40,,1702,"Director's Loan Account",2026,December 2025
2025-12-24,"Credit Life Protection",-104.45,,6008,"Insurance",2026,December 2025
2025-12-24,"Overdraft Interest",-487.76,,6004,"Bank Charges",2026,December 2025
2025-12-27,"Fee: Payment Confirm - SMS (A H Johnson)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-27,"PayShap Payment To - AJ Salary",-350,,6022,"Director's Remuneration",2026,December 2025
2025-12-27,"Cheque Card Purchase - Checkers Langebaan (23 Dec)",-269.49,,1702,"Director's Loan Account",2026,December 2025
2025-12-27,"PayShap Payment To - AJ Salary",-300,,6022,"Director's Remuneration",2026,December 2025
2025-12-27,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,December 2025
2025-12-27,"Fee: Payment Confirm - SMS (A H Johnson)",-1.2,,6004,"Bank Charges",2026,December 2025
2025-12-27,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,December 2025
2025-12-29,"Cheque Card Purchase - C*Dischem Langebaan (27 Dec)",-143.99,,1702,"Director's Loan Account",2026,December 2025
2025-12-29,"Cheque Card Purchase - HPY*Fish And (23 Dec)",-95,,1702,"Director's Loan Account",2026,December 2025
2025-12-29,"Other Bank ATM Cash Withdrawal - SBSA",-600,,1702,"Director's Loan Account",2026,December 2025
2025-12-29,"Cash Withdrawal Fee",-15.3,,6004,"Bank Charges",2026,December 2025
2025-12-30,"Cheque Card Purchase - Tops Langebaan (26 Dec)",-605.65,,1702,"Director's Loan Account",2026,December 2025
2025-12-30,"Cheque Card Purchase - Tops Langebaan (24 Dec)",-288.34,,1702,"Director's Loan Account",2026,December 2025
2025-12-30,"Value Loaded To Virtual Card",-10000,,1702,"Director's Loan Account",2026,December 2025
2025-12-30,"Cheque Card Purchase - PnP Fam Langebaan (27 Dec)",-55.97,,1702,"Director's Loan Account",2026,December 2025
2025-12-30,"Cheque Card Purchase - Tops Langebaan (26 Dec)",-77,,1702,"Director's Loan Account",2026,December 2025
2025-12-30,"Cheque Card Purchase - OK Minimark (28 Dec)",-159.19,,1702,"Director's Loan Account",2026,December 2025
2025-12-30,"Cheque Card Purchase - Mykonos Casino (26 Dec)",-34,,1702,"Director's Loan Account",2026,December 2025
2025-12-30,"Cheque Card Purchase - Mykonos Casino (24 Dec)",-157,,1702,"Director's Loan Account",2026,December 2025
2025-12-30,"Cheque Card Purchase - Yoco *Steen (27 Dec)",-140,,1702,"Director's Loan Account",2026,December 2025
2025-12-31,"Fee: Prepaid Mobile Purchase",-0.7,,6004,"Bank Charges",2026,December 2025
